source,client,idx,dt_ns
frame,standalone,690,24784800
frame,standalone,691,24224600
frame,standalone,692,22342100
frame,standalone,693,27238600
frame,standalone,694,30646700
frame,standalone,695,23680500
frame,standalone,696,24926500
frame,standalone,697,26439500
frame,standalone,698,22955500
frame,standalone,699,24290000
frame,standalone,700,24747800
frame,standalone,701,27895000
frame,standalone,702,27472400
frame,standalone,703,26306700
frame,standalone,704,28781700
frame,standalone,705,24173800
frame,standalone,706,24109100
frame,standalone,707,27886000
frame,standalone,708,25603500
frame,standalone,709,28837900
frame,standalone,710,28968700
frame,standalone,711,25953400
frame,standalone,712,29679400
frame,standalone,713,29846800
frame,standalone,714,25925800
frame,standalone,715,27759600
frame,standalone,716,28676800
frame,standalone,717,25393100
frame,standalone,718,26470800
frame,standalone,719,28957200
frame,standalone,720,24724500
frame,standalone,721,26676000
frame,standalone,722,24711100
frame,standalone,723,26693800
frame,standalone,724,24819300
frame,standalone,725,25357700
frame,standalone,726,24706700
frame,standalone,727,24941300
frame,standalone,728,28398900
frame,standalone,729,27217800
frame,standalone,730,24649100
frame,standalone,731,28033300
frame,standalone,732,28612800
frame,standalone,733,22336100
frame,standalone,734,26321400
frame,standalone,735,23510900
frame,standalone,736,23349500
frame,standalone,737,24114200
frame,standalone,738,23684000
frame,standalone,739,22355700
frame,standalone,740,25243700
frame,standalone,741,29225700
frame,standalone,742,24993200
frame,standalone,743,23126300
frame,standalone,744,24331100
frame,standalone,745,25350900
frame,standalone,746,24019900
frame,standalone,747,25096800
frame,standalone,748,28479700
frame,standalone,749,24554100
frame,standalone,750,29150400
frame,standalone,751,25019000
frame,standalone,752,26062200
frame,standalone,753,24000100
frame,standalone,754,26254100
frame,standalone,755,26236200
frame,standalone,756,22910300
frame,standalone,757,29517200
frame,standalone,758,36614300
frame,standalone,759,30141400
frame,standalone,760,35061000
frame,standalone,761,26648600
frame,standalone,762,27974200
frame,standalone,763,30203500
frame,standalone,764,30505400
frame,standalone,765,26731400
frame,standalone,766,32029400
frame,standalone,767,29668700
frame,standalone,768,30407700
frame,standalone,769,28751300
frame,standalone,770,26663000
frame,standalone,771,26291300
frame,standalone,772,27851000
frame,standalone,773,26954000
frame,standalone,774,23264800
frame,standalone,775,27663300
frame,standalone,776,29057800
frame,standalone,777,26258900
frame,standalone,778,28125500
frame,standalone,779,21792300
frame,standalone,780,26812500
frame,standalone,781,27851300
frame,standalone,782,24609100
frame,standalone,783,22281700
frame,standalone,784,32903900
frame,standalone,785,26854800
frame,standalone,786,22033400
frame,standalone,787,26681200
frame,standalone,788,20345700
frame,standalone,789,23009900
frame,standalone,790,25199300
frame,standalone,791,20602200
frame,standalone,792,19780600
frame,standalone,793,23424900
frame,standalone,794,21699300
frame,standalone,795,23925700
frame,standalone,796,21713200
frame,standalone,797,19654600
frame,standalone,798,22107600
frame,standalone,799,19328800
frame,standalone,800,22100900
frame,standalone,801,18327200
frame,standalone,802,17933200
frame,standalone,803,20725400
frame,standalone,804,18718000
frame,standalone,805,21018600
frame,standalone,806,20351900
frame,standalone,807,19280100
frame,standalone,808,19806500
frame,standalone,809,20701000
frame,standalone,810,21011600
frame,standalone,811,22230600
